'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','Mapped','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Principale1,Principale2,Principale3,Cluster
172392,170340,33228,32012,200,9,4575888,189164,1117872,0,463556,927836,4575888,152,84356,23844,110976,7208,316060,1530,"-1,120245753","-1,448368875","0,4464667347",6
172392,170340,33228,32012,200,62,4575100,189188,1117872,0,463596,927820,4575100,156,84356,23844,110984,7208,316036,1530,"-0,867624199","-1,243360529","0,3402703554",6
172392,170340,33228,32012,200,48,4575708,189216,1117868,0,463628,927812,4575708,164,84356,23844,110976,7204,313988,1020,"-0,820919139","-1,172300659","0,1144191043",7
172392,170340,33228,32012,200,41,4575516,189232,1117872,0,463668,927788,4575516,152,84352,23844,110944,7208,313524,1020,"-0,857701636","-1,192374393","0,1508906377",7
172392,170340,33228,32012,200,30,4575348,189264,1117872,0,463700,927792,4575348,156,84356,23844,111100,7208,313524,1020,"-0,905244109","-1,241549702","0,1748332716",7
172392,170340,33228,32012,200,20,4575552,189296,1117872,0,463732,927792,4575552,12,84356,23844,111116,7208,313236,1530,"-1,146837294","-1,457907076","0,4134032309",6
172392,170340,33228,32012,200,9,4575384,189324,1117876,0,463776,927780,4575384,176,84356,23844,111120,7208,315256,1530,"-1,137298391","-1,468750099","0,448183332",6
172392,170340,33228,32120,200,9,4575640,189348,1117872,0,463924,927756,4575640,156,84460,23844,110980,7208,315256,1530,"-1,130094673","-1,455788664","0,4454081188",6
172392,170340,33228,32120,200,56,4575132,189372,1117876,0,463964,927752,4575132,160,84468,23844,111008,7204,315256,1020,"-0,729368277","-1,117225","0,1005495996",7
172392,170340,33228,32120,200,41,4575128,189404,1117876,0,463988,927756,4575128,148,84464,23844,110996,7208,317224,1020,"-0,731411403","-1,130003422","0,1568711022",7
172392,170340,33228,32120,200,36,4575300,189424,1117876,0,464016,927748,4575300,152,84376,23844,111032,7204,317004,1530,"-0,960957455","-1,343521065","0,3687708416",6
172392,170340,33228,32120,200,22,4575296,189444,1117876,0,464076,927708,4575296,144,84464,23844,111008,7208,317004,1530,"-1,013132911","-1,37954006","0,4216746336",6
172392,170340,33228,32120,200,12,4575252,189456,1117876,0,464128,927672,4575252,28,84468,23844,110964,7208,316756,1530,"-1,067972784","-1,422795873","0,4346730483",6
172392,170340,33228,32120,200,9,4575516,189480,1117876,0,464156,927664,4575516,152,84464,23844,111132,7204,318420,1530,"-1,03977353","-1,42647403","0,4275019194",6
172392,170340,33228,32120,200,64,4574448,189508,1117876,0,464192,927656,4574448,156,84464,23844,111052,7208,320432,1530,"-0,707704915","-1,164492448","0,3437410811",6
172392,170340,33228,32120,200,55,4575008,189532,1117880,0,464232,927648,4575008,176,84468,23844,111016,7208,318108,1530,"-0,82171682","-1,233130169","0,3588222184",6
172392,170340,33228,32120,200,41,4574872,189560,1117880,0,464272,927632,4574872,144,84464,23844,110960,7208,317796,1020,"-0,711695759","-1,121744008","0,1573989865",7
172392,170340,33228,32120,200,29,4575092,189580,1117880,0,464308,927616,4575092,176,84464,23844,111060,7208,313304,1020,"-0,900938999","-1,242640523","0,1772743901",7
172392,170340,33228,32120,200,20,4575296,189620,1117880,0,464324,927640,4575296,140,84464,23844,110948,7208,317428,1530,"-1,00859045","-1,379799952","0,425593411",6
172392,170340,33228,32120,200,9,4575020,189632,1117880,0,464384,927592,4575020,36,84464,23844,110928,7204,317428,1530,"-1,069572117","-1,440165046","0,4181368322",6
172392,170340,33228,32120,200,19,4575552,189664,1117880,0,464412,927592,4575552,132,84460,23844,111148,7208,315268,2040,"-1,259989256","-1,594778981","0,6522369076",6
172392,170340,33228,32120,200,53,4574924,189704,1117880,0,464448,927600,4574924,176,84464,23844,110940,7208,317392,2040,"-1,037456838","-1,422734212","0,58812709",6
172392,170084,33228,32116,200,44,4574864,189736,1117880,0,464472,927600,4574864,144,84352,23844,110968,7208,315212,1530,"-0,970732299","-1,331806777","0,3752466359",6
172392,170084,33228,32116,200,39,4574888,189748,1117880,0,464512,927572,4574888,172,84456,23844,110908,7208,314972,1020,"-0,811991854","-1,177893707","0,1606868556",7
172392,170084,33228,32116,200,29,4574736,189772,1117880,0,464568,927544,4574736,136,84460,23844,110916,7208,314972,1020,"-0,857867279","-1,218676938","0,1791157943",7
172392,170084,33228,32116,200,10,4575128,189804,1117884,0,464600,927548,4575128,160,84460,23844,110952,7208,315000,1020,"-0,946887242","-1,292582443","0,2188744189",7
172392,170084,33228,32116,200,9,4575012,189832,1117880,0,464632,927544,4575012,12,84460,23844,110948,7208,317052,1020,"-0,889601937","-1,265787148","0,2156714935",7
172392,170084,33228,32116,200,63,4574580,189864,1117884,0,464672,927536,4574580,176,84460,23844,110960,7208,317024,1020,"-0,633473146","-1,053893776","0,1162458725",7
172392,170084,33228,32116,200,55,4574528,189900,1117884,0,464704,927540,4574528,140,84460,23844,111012,7204,314696,1530,"-0,934884593","-1,311474182","0,3304538395",6
172392,170084,33228,32116,200,41,4574764,189944,1117884,0,464736,927552,4574764,168,84460,23844,110980,7208,314696,1530,"-0,991919894","-1,349465195","0,3837252667",6
172392,170084,33228,32116,200,29,4574604,189976,1117888,0,464792,927532,4574604,132,84460,23844,110932,7204,314624,1020,"-0,874715219","-1,241889715","0,1546880873",7
172392,170084,33228,32116,200,21,4574428,189992,1117888,0,464832,927508,4574428,176,84460,23844,110996,7204,314696,1020,"-0,908108732","-1,274841691","0,1741372798",7
172392,170084,33228,32116,200,14,4575228,190012,1117888,0,464892,927464,4575228,140,84456,23844,110900,7208,314696,1020,"-0,935709029","-1,280959905","0,2085545149",7
172392,170084,33228,32116,200,9,4574400,190028,1117888,0,464948,927424,4574400,32,84456,23844,110928,7208,316752,1020,"-0,894062153","-1,273812586","0,2166029788",7
172392,170084,33228,32116,200,9,4574648,190068,1117880,0,464984,927432,4574648,136,84460,23844,111020,7208,316304,1530,"-1,091617994","-1,452927356","0,4494255014",6
172392,170084,33228,32116,200,56,4574388,190084,1117888,0,465020,927412,4574388,164,84460,23844,111096,7204,313896,1530,"-0,949037102","-1,324227479","0,3293393609",6
172392,170084,33228,32116,200,42,4574012,190108,1117888,0,465064,927392,4574012,140,84460,23844,111064,7208,315972,1530,"-0,942056615","-1,332356898","0,3833527488",6
172392,170084,33228,32116,200,29,4574496,190124,1117892,0,465116,927360,4574496,188,84460,23844,111020,7208,318036,1530,"-0,943974507","-1,346761819","0,4147044157",6
172392,170084,33228,32116,200,23,4574668,190152,1117892,0,465160,927344,4574668,140,84460,23844,111032,7208,318020,1530,"-0,972700906","-1,370871574","0,4240251536",6
172392,170084,33228,32116,200,9,4575028,190160,1117892,0,465204,927308,4575028,160,84460,23844,111056,7204,315936,1530,"-1,111528264","-1,473486944","0,4263101294",6
172392,170084,33228,32116,200,9,4574532,190200,1117892,0,465236,927316,4574532,8,84460,23844,110968,7208,315860,1530,"-1,103382939","-1,460755838","0,4411382167",6
172392,170084,33228,32116,200,39,4574904,190224,1117892,0,465268,927308,4574904,176,84460,23844,111040,7208,313788,1530,"-1,023257384","-1,374236574","0,3871397136",6
172392,170084,33228,32116,200,54,4574156,190256,1117888,0,465292,927312,4574156,144,84456,23844,111040,7204,315776,1530,"-0,900257309","-1,302706727","0,3347278394",6
172392,170088,33228,31628,200,42,4574640,190276,1117892,0,464852,927280,4574640,172,83964,23844,111132,7204,315800,1530,"-1,004419566","-1,385295334","0,3616932644",6
172392,170340,33228,31628,200,34,4574704,190304,1117900,0,464876,927296,4574704,148,83968,23844,110992,7204,315476,1530,"-1,047047161","-1,414038575","0,3724158559",6
172392,170340,33228,31628,200,22,4574924,190324,1117900,0,464912,927280,4574924,164,83968,23844,111060,7204,315476,1530,"-1,102742389","-1,462482416","0,3979388152",6
172392,170340,33228,31628,200,9,4574904,190340,1117900,0,464956,927256,4574904,144,83972,23844,111064,7208,313248,1530,"-1,220025208","-1,534450096","0,443678977",6
172392,170340,33228,31628,200,9,4575028,190348,1117896,0,465000,927212,4575028,36,83968,23844,111100,7208,315292,1530,"-1,158639576","-1,503494005","0,4407672587",6
172392,170340,33228,31628,200,9,4574780,190360,1117900,0,465052,927176,4574780,140,83968,23844,111028,7208,317376,1020,"-0,910832344","-1,297088842","0,2224400596",7
172392,170340,33228,31628,200,60,4574372,190376,1117900,0,465104,927140,4574372,168,83968,23844,111076,7208,315260,1530,"-0,916540281","-1,303630092","0,3454904261",6
172392,170340,33228,31628,200,54,4574536,190380,1117900,0,465156,927092,4574536,132,83968,23844,111012,7204,317316,1530,"-0,895049929","-1,307296675","0,3341625831",6
172392,170340,33228,31628,200,40,4574648,190392,1117900,0,465224,927040,4574648,176,83972,23844,111024,7208,314780,1530,"-1,026512078","-1,387067721","0,3850390022",6
172392,170340,33228,31628,200,24,4574412,190400,1117900,0,465276,926996,4574412,144,83972,23844,111156,7204,316796,1530,"-1,047982041","-1,438931261","0,3960444695",6
172392,170340,33228,31628,200,9,4575028,190408,1117900,0,465316,926964,4575028,164,83972,23844,111004,7204,316640,2040,"-1,31428352","-1,663983028","0,6524964929",6
172392,170340,33228,31628,200,9,4575028,190420,1117900,0,465348,926944,4575028,4,83972,23844,110956,7208,316400,1530,"-1,126385732","-1,481422595","0,4395074884",6
172392,170340,33228,31628,200,64,4574216,190444,1117900,0,465372,926944,4574216,164,83972,23844,111068,7208,316220,1020,"-0,681017219","-1,101756827","0,1117345008",7
172392,170340,33228,31628,200,54,4574784,190468,1117900,0,465400,926936,4574784,140,83968,23844,111012,7208,314020,1020,"-0,79691144","-1,172382621","0,1262196994",7
172392,170340,33228,31628,200,44,4574500,190488,1117900,0,465448,926912,4574500,172,83972,23844,110968,7208,316096,1020,"-0,781429957","-1,178426679","0,1513468545",7
172392,170340,33228,31628,200,30,4574240,190508,1117900,0,465484,926896,4574240,140,83972,23844,110952,7208,318052,1020,"-0,788148275","-1,203714463","0,1808890781",7
172392,170340,33228,31628,200,19,4574328,190528,1117900,0,465512,926888,4574328,164,83972,23844,111020,7204,318052,1020,"-0,848659133","-1,264018434","0,1810931926",7
172392,170340,33228,31628,200,9,4574532,190556,1117904,0,465552,926880,4574532,156,83972,23844,110948,7208,313400,1020,"-1,026604084","-1,359483118","0,2168888173",7
172392,170340,33228,31628,200,64,4574448,190580,1117900,0,465604,926852,4574448,36,83972,23844,111000,7204,313196,1020,"-0,781421901","-1,16381387","0,0752197578",7
172392,170340,33228,31628,200,55,4574512,190600,1117908,0,465644,926832,4574512,152,83968,23844,111048,7208,315240,1020,"-0,751950169","-1,1519411","0,1272345759",7
172392,170340,33228,31628,200,39,4574276,190616,1117908,0,465688,926808,4574276,164,83972,23844,111052,7204,317308,1020,"-0,774227969","-1,198503407","0,1398296407",7
172392,170340,33228,31628,200,31,4574464,190636,1117908,0,465732,926784,4574464,144,83972,23844,111028,7204,317308,1530,"-0,998617687","-1,399910917","0,3815180669",6
172392,170340,33228,31628,200,15,4574848,190652,1117908,0,465752,926780,4574848,176,83972,23844,111096,7208,314640,1530,"-1,143589613","-1,490516984","0,4357093018",6
172392,170340,33228,31628,200,9,4574640,190676,1117900,0,465788,926768,4574640,140,83972,23844,111060,7204,316744,1530,"-1,11867516","-1,496232342","0,4249952609",6
172392,170340,33228,31628,200,62,4574340,190684,1117908,0,465844,926720,4574340,156,83972,23844,111040,7204,314376,1530,"-0,938438407","-1,325138226","0,3152786701",6
172392,170340,33228,31628,200,56,4573636,190716,1117908,0,465868,926728,4573636,12,83972,23844,111048,7204,318572,1530,"-0,838372724","-1,28714072","0,3262763619",6
172392,170340,33228,31628,200,38,4574656,190740,1117908,0,465904,926716,4574656,176,83972,23844,111004,7208,313856,1530,"-1,058340276","-1,410551498","0,3874146593",6
172392,170340,33228,31628,200,30,4574480,190780,1117908,0,465932,926728,4574480,140,83972,23844,110936,7204,316016,1530,"-1,041810457","-1,422298372","0,3805389327",6
172392,170340,33228,31628,200,18,4574452,190792,1117908,0,465968,926704,4574452,164,83972,23844,110952,7204,315672,1530,"-1,108046121","-1,4756465","0,4057866928",6
172392,170340,33228,31628,200,9,4574516,190796,1117908,0,466024,926652,4574516,144,83972,23844,111164,7204,315672,1020,"-0,960359591","-1,346475995","0,1975063559",7
172392,170340,33228,31628,200,9,4574276,190808,1117908,0,466060,926632,4574276,176,83976,23844,111048,7208,319760,1530,"-1,015195307","-1,434356771","0,455732533",6
172392,170340,33228,31628,200,59,4573984,190832,1117904,0,466100,926612,4573984,140,83972,23844,111052,7204,317612,1530,"-0,852161568","-1,288304826","0,3257065754",6
172392,170340,33228,31628,200,46,4573980,190856,1117908,0,466128,926608,4573980,32,83972,23844,110924,7204,317612,1530,"-0,915741995","-1,336867162","0,3448086185",6
172392,170340,33228,31628,200,23,4574792,190880,1117908,0,466096,926604,4574792,144,83968,23844,110732,7208,315352,2040,"-1,274586997","-1,608913762","0,6427091781",6
174376,171560,33316,32480,204,65,4571924,190916,1117908,0,467024,926620,4571924,172,84656,23844,112592,7212,318848,1530,"-0,527431968","-1,148567697","0,3301812461",6
175392,172584,33572,33220,208,58,4571012,190936,1117908,0,467820,926588,4571012,140,85564,23844,113028,7212,318464,1530,"-0,378083807","-1,082477818","0,3106373915",8
175392,172584,33572,32992,208,73,4571420,190948,1117908,2,467644,926552,4571420,164,85372,23844,112560,7212,319968,1530,"-0,294854353","-1,000138985","0,2771533294",8
175652,172584,33572,33268,208,60,4570672,190980,1117908,0,467952,926544,4570672,140,85640,23844,113348,7212,316880,1530,"-0,395192603","-1,103642963","0,3050883316",8
175652,172328,34176,32940,204,56,4571580,191016,1117912,0,467656,926552,4571580,168,85284,23844,112392,7212,316132,1020,"-0,325983041","-0,960725228","0,0847222213",8
176420,174376,34220,33824,208,35,4570732,191052,1117916,0,468576,926556,4570732,12,86168,23844,112628,7212,321656,1530,"-0,234173162","-1,012129493","0,3134404271",8
176424,173608,34560,34084,212,105,4569544,191080,1117916,0,468868,926536,4569544,164,86348,23844,113040,7220,320800,1020,"0,3381817749","-0,527932891","-0,00899496",8
176424,173608,34560,34080,208,111,4568400,191124,1117916,0,468912,926544,4568400,144,86392,23844,114568,7212,320944,1530,"0,1668894511","-0,778720437","0,1852306806",8
176424,172328,34560,32508,208,85,4571212,191164,1117916,0,467368,926564,4571212,176,85072,23844,112708,7216,318560,1020,"-0,060832173","-0,783320952","0,0343956644",8
176424,172584,34560,32336,208,64,4571628,191196,1117916,0,467236,926556,4571628,140,84680,23844,112672,7216,317872,1020,"-0,201945423","-0,891957659","0,0674151958",8
176684,173352,34560,33952,208,69,4570104,191224,1117916,0,468884,926552,4570104,164,86300,23844,112428,7212,319772,1530,"-0,126578322","-0,896918674","0,2513735805",8
176684,173352,34560,34220,208,65,4569624,191260,1117916,0,469180,926556,4569624,144,86732,23844,112712,7216,316832,1530,"-0,181253933","-0,930208249","0,2825791877",8
176684,173608,34560,33728,208,71,4570088,191300,1117916,0,468712,926572,4570088,36,86412,23844,112508,7216,322460,1020,"0,161812437","-0,663148779","0,0448443433",8
177192,173608,35624,34224,212,67,4569500,191340,1117916,0,469260,926560,4569500,140,86628,23844,112720,7220,321344,1020,"0,2528525542","-0,606501375","0,0427043226",8
177192,174632,35624,34100,212,66,4568268,191380,1117916,0,469128,926576,4568268,164,86548,23844,114456,7220,320760,1020,"0,2897385415","-0,672064515","0,0513697875",8
177444,173352,35624,34176,212,94,4569176,191392,1117916,0,469300,926528,4569176,144,86304,23844,112840,7220,318284,1020,"0,2746324544","-0,568821595","-0,019103103",8
177444,173608,35624,33936,212,77,4570180,191408,1117920,0,469100,926504,4570180,180,86060,23844,112424,7220,319068,1020,"0,1894481489","-0,619099875","0,0120654375",8
177444,173608,35624,33952,208,82,4569760,191448,1117920,0,469124,926516,4569760,140,86292,23844,112720,7212,319440,510,"0,3737634807","-0,477904046","-0,254641487",8
177444,172588,35624,32620,208,112,4568892,191492,1117920,0,467840,926532,4568892,156,84960,23844,114872,7212,319576,1020,"0,2183709732","-0,710667635","-0,056445195",8
177444,173608,35624,34256,208,77,4569420,191532,1117920,0,469500,926548,4569420,12,86600,23844,112624,7216,321688,1020,"0,2723255609","-0,59620672","0,0015266449",8
177704,173608,35624,34260,208,75,4568576,191556,1117920,0,469548,926528,4568576,176,86628,23844,113332,7216,320652,510,"0,443293175","-0,46953437","-0,209179289",8
177704,172328,35624,33104,208,59,4570432,191600,1117920,0,468408,926556,4570432,140,85556,23844,112816,7212,319620,1020,"-0,023954926","-0,809837874","0,0327187685",8
177704,173608,35624,34476,208,59,4568456,191628,1117924,0,469836,926536,4568456,168,86880,23844,113884,7216,321160,1020,"0,2329108051","-0,697303576","0,0552993566",8
177704,173608,35624,34500,208,52,4568240,191664,1117924,0,469892,926536,4568240,140,86844,23844,113700,7216,319172,1020,"0,1376366252","-0,753040023","0,062519348",8
177704,173608,35624,34624,208,38,4568864,191680,1117924,0,470072,926500,4568864,172,86812,23844,112996,7216,321068,1020,"0,1174167211","-0,750119371","0,0865130383",8
