'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Cluster
172388,170340,32156,31928,200,36,4665632,101544,1117036,0,407656,895152,4665632,8159224,32,0,84228,23740,109092,7208,317980,1020,0,2,"-2,195052935","-0,168586131","-0,172284014","-0,026377797",6
172388,170340,32192,31912,200,27,4666808,101648,1117036,0,407640,895256,4666808,8159224,32,0,84212,23740,109072,7208,315604,1020,0,2,"-2,311871381","-0,236479989","-0,157989052","-0,033336727",6
172388,170340,32192,31912,200,12,4666184,101744,1117040,0,407640,895348,4666184,8159224,152,0,84212,23740,108988,7204,315604,1020,0,2,"-2,391092544","-0,310872592","-0,142017464","-0,043065081",6
172388,170340,32192,31916,200,9,4665720,101836,1117040,0,407652,895440,4665720,8159224,160,0,84216,23740,109008,7204,317648,1530,0,2,"-2,524587405","-0,464306602","0,0729518715","0,0109690118",6
172388,170340,32192,31916,200,30,4665924,101924,1117040,0,407652,895528,4665924,8159224,32,0,84216,23740,109056,7208,317772,1530,0,2,"-2,410961949","-0,366718441","0,0447797759","0,0244105745",6
172388,170340,32192,31916,200,54,4665492,102028,1117040,0,407656,895632,4665492,8159224,40,0,84220,23740,109004,7208,317492,1530,0,2,"-2,304718861","-0,277624501","-0,002849614","0,0392710554",6
172388,170340,32192,31916,200,40,4665232,102104,1117044,0,407676,895692,4665232,8159224,44,0,84220,23740,109032,7208,317276,1530,0,2,"-2,374756838","-0,338854451","0,0255764611","0,0303186176",6
172388,170340,32192,31916,200,30,4665560,102184,1117044,0,407696,895752,4665560,8159224,24,0,84220,23740,108900,7204,319344,1530,0,2,"-2,37323356","-0,356100887","0,0246279155","0,0247952832",6
172388,170340,32192,31916,200,18,4665780,102200,1117044,0,407784,895680,4665780,8159224,32,0,84220,23740,108924,7208,314672,1020,0,2,"-2,375068471","-0,290729373","-0,141047071","-0,03989334",6
172388,170340,32192,31916,200,9,4665728,102240,1117044,0,407836,895664,4665728,8159224,164,0,84216,23740,108928,7208,316776,1020,0,2,"-2,354136329","-0,292231334","-0,114581882","-0,044464329",6
172388,170340,32192,31916,200,9,4665480,102256,1117044,0,407920,895600,4665480,8159224,156,0,84220,23740,108980,7208,314404,1020,0,2,"-2,422234807","-0,332481894","-0,116139732","-0,045710635",6
172388,170340,32192,31916,200,60,4665072,102284,1117044,0,407992,895552,4665072,8159224,40,0,84216,23740,108932,7208,314404,1020,0,2,"-2,18146828","-0,133411246","-0,223909401","-0,013713686",6
172388,170340,32192,31912,200,46,4665672,102324,1117044,0,408044,895544,4665672,8159224,24,0,84220,23740,108964,7208,314404,1020,0,2,"-2,248244611","-0,187106042","-0,197014364","-0,022527922",6
172388,170340,32192,31912,200,30,4665296,102404,1117044,0,408064,895600,4665296,8159224,44,0,84216,23740,108928,7208,314276,1530,0,2,"-2,509716966","-0,424152349","0,0422050266","0,0221682332",6
172388,170340,32192,31912,200,22,4665492,102432,1117044,0,408132,895560,4665492,8159224,36,0,84216,23740,108880,7208,316320,1530,0,2,"-2,487650865","-0,421067358","0,0587491274","0,0181598559",6
172388,170340,32192,31912,200,10,4665712,102468,1117036,0,408188,895532,4665712,8159224,24,0,84216,23740,108908,7208,316096,1530,0,2,"-2,550495009","-0,471951013","0,0818765454","0,0104797693",6
172388,170340,32192,31912,200,9,4665720,102516,1117044,0,408236,895540,4665720,8159224,152,0,84216,23740,108896,7208,316116,1020,0,2,"-2,370641626","-0,303411501","-0,115958045","-0,045055319",6
172388,170340,32192,31912,200,57,4664840,102560,1117044,0,408280,895540,4664840,8159224,152,0,84216,23740,108868,7212,315884,1020,0,2,"-2,138588194","-0,106105063","-0,191186662","-0,014838579",6
172388,170340,32192,31912,200,48,4665036,102592,1117044,0,408344,895508,4665036,8159224,36,0,84216,23740,108916,7208,315884,1020,0,2,"-2,190150935","-0,158871827","-0,199112228","-0,020729496",6
172388,170340,32192,31912,200,36,4664884,102624,1117044,0,408412,895468,4664884,8159224,44,0,84212,23740,108964,7208,317580,1020,0,2,"-2,194269681","-0,181673416","-0,172963542","-0,02739739",6
172388,170340,32192,31912,200,28,4664940,102668,1117044,0,408460,895468,4664940,8159224,36,0,84216,23740,108960,7208,315568,1530,0,2,"-2,474927082","-0,415654295","0,0473427413","0,0213775799",6
172388,170340,32192,31912,200,9,4665232,102704,1117048,0,408536,895432,4665232,8159224,40,0,84216,23740,108892,7204,315128,1020,0,2,"-2,405652162","-0,338765724","-0,142195475","-0,045967565",6
172388,170340,32192,31928,200,9,4664984,102736,1117048,0,408620,895396,4664984,8159224,24,0,84232,23740,108888,7204,315128,1020,0,2,"-2,402741555","-0,338954887","-0,142906916","-0,045994354",6
172388,170340,32192,31928,200,58,4665328,102772,1117048,0,408676,895372,4665328,8159224,160,0,84228,23740,108980,7204,312692,1020,0,2,"-2,243701427","-0,18460055","-0,235070325","-0,016422332",6
172388,170340,32192,31928,200,53,4664872,102848,1117048,0,408704,895412,4664872,8159224,152,0,84228,23740,108868,7204,316956,1530,0,2,"-2,323710128","-0,306851891","-0,016300365","0,0374553748",6
172388,170340,32192,31928,200,40,4664480,102936,1117052,0,408716,895504,4664480,8159224,44,0,84232,23740,108984,7208,316764,1530,0,2,"-2,375775839","-0,352849723","0,0253013563","0,0293764685",6
172388,170340,32192,31912,200,33,4665272,103028,1117052,0,408712,895572,4665272,8159224,32,0,84212,23740,108872,7208,314512,1530,0,2,"-2,481698139","-0,410962277","0,0351915081","0,0236846151",6
172388,170340,32192,31912,200,20,4664756,103120,1117052,0,408720,895668,4664756,8159224,32,0,84216,23740,108892,7208,314512,1530,0,2,"-2,539565032","-0,465852543","0,0618162131","0,0154616288",6
172388,170340,32192,31912,200,12,4665084,103208,1117056,0,408716,895760,4665084,8159224,44,0,84212,23740,108868,7204,314404,1530,0,2,"-2,591427674","-0,5129659","0,0576845563","0,0101090369",6
172388,170340,32192,31912,200,9,4664488,103308,1117056,0,408724,895852,4664488,8159224,32,0,84216,23740,108884,7208,316480,1530,0,2,"-2,53014745","-0,480542036","0,0854577694","0,0094644874",6
172388,170340,32192,31916,200,64,4664412,103380,1117056,0,408748,895908,4664412,8159224,156,0,84220,23740,108904,7208,316480,1530,0,2,"-2,269502326","-0,263806212","-0,017542844","0,0440370598",6
172388,170340,32192,31916,200,55,4663988,103472,1117056,0,408760,895984,4663988,8159224,160,0,84220,23740,108924,7208,316476,1530,0,2,"-2,309188881","-0,302595668","0,0011591458","0,0383262425",6
172388,170340,32192,31916,200,46,4664316,103560,1117056,0,408764,896060,4664316,8159224,24,0,84216,23740,109048,7208,316276,1530,0,2,"-2,355484787","-0,345714543","0,0125310483","0,032554744",6
172388,170340,32192,31916,200,33,4664048,103620,1117056,0,408788,896104,4664048,8159224,44,0,84216,23740,108920,7208,318356,1530,0,2,"-2,355704079","-0,361569498","0,0403095438","0,0253715246",6
172388,170340,32192,31916,200,20,4664152,103704,1117056,0,408812,896168,4664152,8159224,36,0,84220,23740,109040,7208,314072,1530,0,2,"-2,541329295","-0,484407181","0,0633945922","0,0149584933",6
172388,170340,32192,31916,200,9,4664240,103796,1117056,0,408816,896256,4664240,8159224,44,0,84220,23740,108932,7208,318172,510,0,2,"-2,105428961","-0,118128728","-0,324813805","-0,099697606",6
172388,170340,32192,31916,200,9,4663620,103880,1117056,0,408820,896336,4663620,8159224,20,0,84220,23740,108808,7208,318100,1020,0,2,"-2,290695758","-0,290062849","-0,120175528","-0,044958517",6
172388,170340,32192,31916,200,61,4663328,103960,1117056,0,408840,896392,4663328,8159224,152,0,84216,23740,108956,7208,318000,1020,0,2,"-2,044326682","-0,092092431","-0,215631597","-0,012275879",6
172388,170340,32192,31916,200,47,4663440,104044,1117056,0,408848,896464,4663440,8159224,156,0,84220,23740,108896,7204,315924,1020,0,2,"-2,182659234","-0,193596619","-0,20975562","-0,022451367",6
172388,170340,32192,31916,200,39,4663876,104116,1117060,0,408880,896508,4663876,8159224,48,0,84220,23740,108880,7208,315924,1020,0,2,"-2,211324771","-0,208795561","-0,179914414","-0,027332809",6
172388,170340,32192,31916,200,32,4663808,104192,1117060,0,408904,896560,4663808,8159224,36,0,84220,23740,108840,7208,318136,1020,0,2,"-2,178161992","-0,201111507","-0,165125955","-0,03064289",6
172388,170340,32192,31916,200,19,4663416,104284,1117060,0,408900,896660,4663416,8159224,40,0,84216,23740,108944,7208,317788,1530,0,2,"-2,429131535","-0,434568273","0,0682912854","0,0158861397",6
172388,170340,32192,31912,200,9,4664224,104388,1117060,0,408900,896764,4664224,8159224,24,0,84216,23740,108936,7208,315612,1530,0,2,"-2,543180666","-0,505487744","0,0849180654","0,0084034272",6
172388,170340,32192,31912,200,65,4663044,104484,1117060,0,408900,896860,4663044,8159224,36,0,84216,23740,108940,7208,313436,1530,0,2,"-2,339355371","-0,325648727","-0,026663031","0,042413156",6
172388,170340,32192,31912,200,52,4663024,104560,1117060,0,408920,896916,4663024,8159224,152,0,84216,23740,108900,7204,315504,1530,0,2,"-2,348914607","-0,357766116","-0,013475567","0,0350625512",6
172388,170340,32192,31912,200,40,4663492,104644,1117060,0,408936,896980,4663492,8159224,160,0,84212,23740,109020,7204,315504,1530,0,2,"-2,403929615","-0,407229579","0,0113470926","0,0275293589",6
172388,170340,32192,31912,200,26,4663480,104736,1117060,0,408944,897068,4663480,8159224,32,0,84216,23740,108904,7204,315448,1530,0,2,"-2,472694092","-0,461644981","0,0316623752","0,0185733596",6
172388,170340,32192,31912,200,17,4663188,104824,1117060,0,408964,897140,4663188,8159224,32,0,84220,23740,108892,7204,317500,1530,0,2,"-2,452070921","-0,4661389","0,0514343982","0,013929372",6
172388,170340,32192,31912,200,9,4663128,104912,1117060,0,408968,897220,4663128,8159224,32,0,84216,23740,109024,7204,317680,1530,0,2,"-2,480821871","-0,499996784","0,0686103888","0,0090031256",6
172388,170340,32192,31912,200,64,4662440,104988,1117060,0,408988,897276,4662440,8159224,40,0,84216,23740,108972,7208,317680,1530,0,2,"-2,209851326","-0,270004492","-0,020361109","0,0437229861",6
172388,170340,32192,31912,200,54,4662388,105084,1117064,0,408996,897368,4662388,8159224,32,0,84216,23740,109096,7208,313224,1530,0,2,"-2,385970627","-0,384905846","-0,00325845","0,0351009074",6
172388,170340,32192,31912,200,44,4662104,105156,1117064,0,409016,897420,4662104,8159224,160,0,84216,23740,109008,7204,315368,1530,0,2,"-2,379237486","-0,403609668","0,0044847381","0,0296542711",6
172388,170340,32192,31912,200,32,4662676,105236,1117064,0,409040,897476,4662676,8159224,144,0,84216,23740,108964,7204,315276,1020,0,2,"-2,256906906","-0,278245938","-0,17980196","-0,032897714",6
172388,170340,32192,31912,200,23,4662012,105324,1117064,0,409048,897556,4662012,8159224,44,0,84216,23740,109008,7204,317380,1020,0,2,"-2,232536297","-0,286599788","-0,1644167","-0,037506779",6
172388,170340,32192,31912,200,9,4662504,105364,1117064,0,409096,897548,4662504,8159224,36,0,84216,23740,108908,7204,312468,1530,0,2,"-2,631480921","-0,58522343","0,0643152628","0,0059360025",6
172388,170340,32192,31912,200,9,4662496,105456,1117056,0,409112,897620,4662496,8159224,44,0,84220,23740,108896,7204,316672,1530,0,2,"-2,505416181","-0,518724715","0,0679611485","0,0080829852",6
172388,170340,32192,31912,200,61,4661964,105548,1117064,0,409112,897716,4661964,8159224,32,0,84216,23740,108900,7208,314420,1020,0,2,"-2,131528229","-0,166997317","-0,223946156","-0,015138958",6
172388,170340,32192,31912,200,52,4662152,105636,1117064,0,409112,897804,4662152,8159224,24,0,84216,23740,108856,7208,314420,1020,0,2,"-2,174592352","-0,200987619","-0,20697262","-0,020866207",6
172388,170340,32192,31912,200,40,4662132,105728,1117068,0,409124,897880,4662132,8159224,164,0,84216,23740,108860,7208,316484,1020,0,2,"-2,168534605","-0,215054032","-0,17412279","-0,027362333",6
172388,170340,32192,31840,200,28,4662600,105820,1117068,0,409044,897972,4662600,8159224,164,0,84068,23740,108824,7208,316348,1020,0,2,"-2,241201806","-0,270033608","-0,151691555","-0,035122757",6
172388,170340,32192,31912,200,17,4662308,105868,1117068,0,409184,897972,4662308,8159224,36,0,84220,23740,108880,7204,316348,1020,0,2,"-2,289308604","-0,325250271","-0,155030898","-0,042200161",6
172388,170340,32192,31912,200,9,4661752,105964,1117068,0,409188,898060,4661752,8159224,40,0,84216,23740,108872,7204,314008,1020,0,2,"-2,394133099","-0,397056299","-0,140309867","-0,04852424",6
172388,170340,32192,31912,200,61,4661708,106040,1117068,0,409196,898124,4661708,8159224,24,0,84212,23740,108956,7204,314008,1530,0,2,"-2,330607362","-0,366660944","-0,037748962","0,0390623858",6
172388,170340,32192,31916,200,47,4661440,106128,1117068,0,409220,898196,4661440,8159224,36,0,84220,23740,108916,7208,315984,1530,0,2,"-2,326010365","-0,375245813","0,0123309995","0,0314367721",6
172388,170340,32192,31916,200,35,4661536,106188,1117068,0,409248,898228,4661536,8159224,36,0,84220,23740,108948,7208,315812,2040,0,2,"-2,570212226","-0,596992654","0,2426733677","0,0786725911",6
172388,170340,32192,31916,200,24,4661516,106272,1117068,0,409256,898300,4661516,8159224,164,0,84216,23740,108928,7208,315440,2040,0,2,"-2,632757329","-0,645165234","0,2707462358","0,0715185218",6
172388,170340,32192,31916,200,12,4661232,106348,1117068,0,409288,898348,4661232,8159224,152,0,84220,23740,108884,7208,315316,1530,0,2,"-2,508217146","-0,524128742","0,0875118464","0,0089407843",6
172388,170340,32192,31916,200,9,4662008,106420,1117068,0,409308,898404,4662008,8159224,32,0,84224,23740,108920,7204,317716,1530,0,2,"-2,461915813","-0,512441207","0,0686967576","0,0080714056",6
172388,170340,32192,31916,200,65,4661180,106504,1117068,0,409312,898476,4661180,8159224,32,0,84216,23740,108984,7208,315540,1530,0,2,"-2,24856654","-0,31766676","-0,023402967","0,0423257037",6
172388,170340,32192,31916,200,49,4661316,106600,1117068,0,409324,898564,4661316,8159224,40,0,84220,23740,108872,7208,313112,1020,0,2,"-2,214181259","-0,24477913","-0,200393934","-0,02400589",6
172388,170340,32192,31916,200,45,4661332,106688,1117068,0,409320,898652,4661332,8159224,32,0,84216,23740,108904,7208,312932,1020,0,2,"-2,237143981","-0,265227496","-0,192790489","-0,026650991",6
172388,170340,32192,31916,200,29,4661088,106768,1117068,0,409348,898708,4661088,8159224,28,0,84220,23740,108896,7208,315068,1020,0,2,"-2,247095025","-0,29582997","-0,159216717","-0,035648084",6
172388,170340,32540,32500,200,20,4661044,106844,1117068,0,409936,898764,4661044,8159224,144,0,84728,23740,108968,7208,314848,1530,0,2,"-2,408934823","-0,458920828","0,0623440651","0,013922188",6
172388,170340,32600,31912,200,9,4661132,106904,1117072,0,409388,898800,4661132,8159224,172,0,84144,23740,108908,7208,317020,1530,0,2,"-2,452859301","-0,50617126","0,0887831225","0,0076860671",6
172388,170340,32656,31912,200,9,4661016,106980,1117072,0,409420,898844,4661016,8159224,36,0,84284,23740,109012,7208,317012,1530,0,2,"-2,441239598","-0,504941114","0,0835844056","0,0077352685",6
172388,170340,32660,32472,200,61,4660228,107052,1117072,0,410032,898892,4660228,8159224,44,0,84744,23740,108956,7208,316832,1020,0,2,"-1,964345208","-0,09832625","-0,229922997","-0,014290552",6
172388,170340,32660,32516,200,50,4660804,107124,1117072,0,410104,898932,4660804,8159224,32,0,84900,23740,108856,7208,316832,1020,0,2,"-2,009917987","-0,128891112","-0,208787801","-0,021214179",6
172388,170340,32660,32560,200,36,4660800,107204,1117076,0,410160,899000,4660800,8159224,28,0,84812,23740,108872,7208,314432,1020,0,2,"-2,147719166","-0,225296135","-0,184729963","-0,031342449",6
172388,170340,32660,32612,200,21,4660548,107280,1117076,0,410244,899052,4660548,8159224,32,0,84868,23740,108956,7204,316376,1530,0,2,"-2,345230226","-0,44025845","0,0339772622","0,0149538713",6
172388,170340,32660,32640,200,14,4660844,107348,1117076,0,410308,899084,4660844,8159224,164,0,84900,23740,108920,7208,316052,1530,0,2,"-2,375825824","-0,451973338","0,0739093469","0,0105754719",6
172388,170340,32660,31912,200,9,4661016,107424,1117076,0,409596,899148,4661016,8159224,156,0,84284,23740,108796,7208,317812,1530,0,2,"-2,416741436","-0,487617434","0,0885617419","0,0077950368",6
172388,170340,32660,32472,200,62,4660344,107496,1117076,0,410180,899196,4660344,8159224,40,0,84768,23740,108940,7208,315696,1530,0,2,"-2,171967921","-0,284497221","-0,02661273","0,0403698131",6
172388,170340,32696,32500,200,51,4659928,107572,1117076,0,410232,899236,4659928,8159224,24,0,84904,23740,109000,7208,315340,1530,0,2,"-2,221812955","-0,330696263","-0,004240798","0,0333131404",6
172388,170340,32696,32532,200,41,4660124,107628,1117076,0,410296,899268,4660124,8159224,44,0,84804,23740,108920,7208,315340,1530,0,2,"-2,273301152","-0,369833246","0,0140455055","0,0269206715",6
172388,170340,32696,32588,200,27,4660252,107712,1117076,0,410364,899332,4660252,8159224,36,0,84832,23740,108864,7208,317132,1530,0,2,"-2,282263019","-0,392054758","0,0417160819","0,0190084612",6
172388,170340,32696,32640,200,15,4660100,107768,1117076,0,410460,899356,4660100,8159224,32,0,84884,23740,108968,7208,317132,1530,0,2,"-2,330212674","-0,439994803","0,066191118","0,011505882",6
172388,170340,32696,31440,200,9,4660892,107840,1117076,0,409280,899404,4660892,8159224,152,0,83864,23740,108856,7208,319216,2040,0,2,"-2,595688115","-0,672439556","0,2987568063","0,0628953958",6
172388,170340,32696,32020,200,61,4660228,107920,1117076,0,409884,899460,4660228,8159224,152,0,84208,23740,109016,7208,317132,1530,0,2,"-2,175959737","-0,306174643","-0,016778002","0,0399274124",6
172388,170340,32696,32408,200,48,4659836,107988,1117076,0,410296,899508,4659836,8159224,36,0,84740,23740,108912,7208,314788,1020,0,2,"-2,07817738","-0,190556413","-0,205623198","-0,0241506",6
172388,170340,32696,32408,200,35,4659072,108068,1117076,0,410308,899572,4659072,8159224,40,0,84736,23740,108900,7208,314896,1020,0,2,"-2,133108425","-0,244014096","-0,178849832","-0,032333172",6
172388,170340,32696,32408,200,24,4659400,108148,1117076,0,410336,899628,4659400,8159224,32,0,84740,23740,108856,7204,316904,1020,0,2,"-2,136081421","-0,268591423","-0,176445451","-0,038473385",6
172388,170340,32696,32408,200,9,4659020,108224,1117076,0,410348,899692,4659020,8159224,40,0,84740,23740,108932,7204,318960,1020,0,2,"-2,1418184","-0,299772535","-0,143532719","-0,046840986",6
172388,170340,32696,32408,200,9,4659516,108308,1117076,0,410360,899756,4659516,8159224,20,0,84736,23740,108864,7208,314600,1020,0,2,"-2,264111028","-0,349914635","-0,129040469","-0,048993911",6
172388,170340,32696,32408,200,22,4658916,108380,1117076,0,410396,899804,4658916,8159224,160,0,84744,23740,108968,7208,316712,1020,0,2,"-2,134653145","-0,270097444","-0,144499914","-0,039694101",6
172388,170340,32696,32408,200,56,4658644,108460,1117076,0,410408,899868,4658644,8159224,152,0,84740,23740,108940,7204,314440,1530,0,2,"-2,234929701","-0,359581857","-0,028179242","0,0351131875",6
172388,170340,32696,32408,200,49,4658948,108552,1117084,0,410428,899948,4658948,8159224,60,0,84740,23740,108876,7208,318384,1530,0,2,"-2,141780083","-0,30757643","0,003321405","0,0328975951",6
172388,170340,32696,32408,200,36,4658924,108608,1117084,0,410464,899964,4658924,8159224,32,0,84736,23740,108892,7208,318384,1530,0,2,"-2,202086473","-0,360204939","0,0278778218","0,0246863141",6
172388,170340,32696,32408,200,27,4658384,108696,1117080,0,410476,900036,4658384,8159224,32,0,84736,23740,108852,7204,316008,1530,0,2,"-2,323284485","-0,450669469","0,0240743619","0,0174926274",6
172388,170340,32696,32408,200,15,4658488,108768,1117084,0,410500,900092,4658488,8159224,36,0,84740,23740,108884,7208,318068,1530,0,2,"-2,30713498","-0,450779231","0,0700874484","0,0112123986",6
172388,170340,32696,32408,200,12,4658760,108844,1117084,0,410520,900148,4658760,8159224,32,0,84740,23740,108932,7208,315780,1530,0,2,"-2,388580713","-0,499632333","0,0741972004","0,0081067197",6
172388,170340,32696,32408,200,9,4658536,108908,1117080,0,410552,900172,4658536,8159224,156,0,84736,23740,108956,7208,315780,1530,0,2,"-2,400924971","-0,512520924","0,086957793","0,0062020045",6
172388,170340,32696,32408,200,58,4657772,108968,1117084,0,410596,900196,4657772,8159224,160,0,84740,23740,108912,7208,317836,1530,0,2,"-2,106415184","-0,289403738","-0,008498403","0,0380242407",6
